skill_id,name,status,note
200014,毒系友善,RocoData??,source=SKILL_CONF; desc=若队伍中存在毒系精灵，魔攻提升50%。
200015,地源,RocoData??,source=SKILL_CONF; desc=若队伍中存在地系精灵，每回合末攻击技能能耗-2。
200016,驱能,RocoData??,source=SKILL_CONF; desc=首次登场时，每有一个我方精灵使用过魔攻技能，对手失去1能量。
200017,与力,RocoData??,source=SKILL_CONF; desc=每有一个我方精灵使用过物攻技能，物攻物防提升10%。
200018,浪潮,RocoData??,source=SKILL_CONF; desc=使用水系技能后技能能量消耗-1。
200019,毒毒粉,RocoData??,source=SKILL_CONF; desc=使用草系技能时，给所有对手附带1层<desc_id=1001>中毒</>。
200020,毒毒爪,RocoData??,source=SKILL_CONF; desc=使用魔法攻击类技能时，给所有对手附带1层<desc_id=1001>中毒</>。
200021,食梦,RocoData??,source=SKILL_CONF; desc=登场时，对手每使用过一次休息，魔攻提升25%。
200022,未来可期,RocoData??,source=SKILL_CONF; desc=使用3次武系技能后，武系技能伤害提升100%。
200023,武系友善,RocoData??,source=SKILL_CONF; desc=若队伍中存在武系精灵，速度提升30%。
200024,快启动,RocoData??,source=SKILL_CONF; desc=先手使用技能时，翼系技能能耗-1。
200025,先打,RocoData??,source=SKILL_CONF; desc=先手攻击时，本次伤害增加50%。
200026,养精蓄锐,RocoData??,source=SKILL_CONF; desc=休息后提升50%物攻。
200027,弹簧步,RocoData??,source=SKILL_CONF; desc=休息后提升30%速度。
200028,置换反应,RocoData??,source=SKILL_CONF; desc=被攻击时偷取1点能量。
200029,冷冷梦,RocoData??,source=SKILL_CONF; desc=任意对手使用休息后，所有对手技能消耗+1。
200030,再生,RocoData??,source=SKILL_CONF; desc=回合结束恢复5%最大生命。
200031,营养均衡,RocoData??,source=SKILL_CONF; desc=获得治疗时恢复2能量。
200032,寒冷皮肤,RocoData??,source=SKILL_CONF; desc=若被对手使用技能攻击，该技能能耗+2。
200033,大地之心,RocoData??,source=SKILL_CONF; desc=能量不足时可以消耗生命来释放地系技能。
200034,重载荷,RocoData??,source=SKILL_CONF; desc=能量上限变为20，但无法恢复能量。
200035,顺势,RocoData??,source=SKILL_CONF; desc=若回合结束没有受到伤害，获得2能量。
200036,刺激愈合,RocoData??,source=SKILL_CONF; desc=若受到伤害，则回合结束恢复10%生命。
200037,超生长,RocoData??,source=SKILL_CONF; desc=每回合提升20%伤害。
200038,磐石,RocoData??,source=SKILL_CONF; desc=登场时物攻提升25%，不能被换下。
200039,盘亘,RocoData??,source=SKILL_CONF; desc=能量上限为3，每回合结束恢复3点能量。
200040,火种,RocoData??,source=SKILL_CONF; desc=使用火系技能后，技能威力提升10。
200041,火怒,RocoData??,source=SKILL_CONF; desc=满体力时技能威力提升100%。
200042,暴怒,RocoData??,source=SKILL_CONF; desc=击败对手后技能威力提升100%。
200043,虫系友善,RocoData??,source=SKILL_CONF; desc=若队伍中存在虫系精灵，攻击技能威力提升10。
200044,草系友善,RocoData??,source=SKILL_CONF; desc=若队伍中存在草系精灵，火系技能威力提升20。
200045,焰胆,RocoData??,source=SKILL_CONF; desc=每有一个我方精灵使用过攻击类技能，护主犬登场时，火系技能伤害提升5%。
200046,疾行,RocoData??,source=SKILL_CONF; desc=击败对手后速度提升100%。
200047,幽火,RocoData??,source=SKILL_CONF; desc=使用魔法攻击技能后，会对全体对手附加<desc_id=1002>灼烧</>。
200048,争雄,RocoData??,source=SKILL_CONF; desc=队伍中每存一个雄性精灵，物攻提升10%。
200049,青草抱枕,RocoData??,source=SKILL_CONF; desc=若队伍中存在草系精灵，物攻提升50%。
200050,深度睡眠,RocoData??,source=SKILL_CONF; desc=休息时额外恢复3能量。
200051,迅捷,RocoData??,source=SKILL_CONF; desc=使用普通系技能后，速度增加10%。
200052,聚能,RocoData??,source=SKILL_CONF; desc=每有一个我方精灵使用过普通系技能，阿布登场时，普通系技能伤害提升15%。
200053,蜂鸣,RocoData??,source=SKILL_CONF; desc=队伍中每存一个虫系精灵，登场后物攻提升10%。
200054,轻盈,RocoData??,source=SKILL_CONF; desc=能量上限为0，每次选择的技能会被释放2次。
200055,柔软,RocoData??,source=SKILL_CONF; desc=受到致命伤害时，恢复1生命，全场只会触发1次。
200056,蛛网,RocoData??,source=SKILL_CONF; desc=每有一个我方精灵使用过虫系技能，登场时，虫系技能伤害提升10%。
200057,食草大军,RocoData??,source=SKILL_CONF; desc=若队伍中存在草系精灵，虫系技能伤害提升25%。
200058,虫息,RocoData??,source=SKILL_CONF; desc=释放虫系技能时恢复1点能量。
200059,闪电脱离,RocoData??,source=SKILL_CONF; desc=行动一次后<desc_id=1003>脱离</>。
200060,双极,RocoData??,source=SKILL_CONF; desc=登场首回合可以行动两次。
200061,狮吼,RocoData??,source=SKILL_CONF; desc=登场时，伤害增加100%，持续1回合。
200062,蓄能羊毛,RocoData??,source=SKILL_CONF; desc=休息后下回合可以行动两次。
200063,过度愈合,RocoData??,source=SKILL_CONF; desc=受到到治疗时增加10%全属性。
200064,能量虹吸,RocoData??,source=SKILL_CONF; desc=队伍存在幽系精灵时，击败对手恢复全部能量。
200065,生命戏法,RocoData??,source=SKILL_CONF; desc=使用攻击技能后会消耗当前50%生命且提升100%威力。
200066,灵力号角,RocoData??,source=SKILL_CONF; desc=登场时，背包内每存在1个力竭精灵提升25%攻击。
200067,见面礼,RocoData??,source=SKILL_CONF; desc=击败对手后速度提升100%。
200068,毒尾,RocoData??,source=SKILL_CONF; desc=赋予<desc_id=1001>中毒</>时会额外叠加1层<desc_id=1001>中毒</>。
200069,毒脑袋,RocoData??,source=SKILL_CONF; desc=使用状态类技能时附带<desc_id=1001>中毒</>。
200070,神羽,RocoData??,source=SKILL_CONF; desc=技能克制对手时伤害增加100%。
200071,翼系友善,RocoData??,source=SKILL_CONF; desc=若队伍中存在翼系精灵，速度提升20%。
200072,磷光,RocoData??,source=SKILL_CONF; desc=每次使用光系技能，提升10%速度。
200073,践踏,RocoData??,source=SKILL_CONF; desc=击败对手后增加20%全属性。
200074,偏振,RocoData??,source=SKILL_CONF; desc=受到自己携带技能系别的攻击伤害-40%。
200075,目空,RocoData??,source=SKILL_CONF; desc=携带的非光系技能，威力+25%。
200076,氧循环,RocoData??,source=SKILL_CONF; desc=使用草系技能后，回复10%生命。
200077,勇敢,RocoData??,source=SKILL_CONF; desc=携带的能耗大于3的技能，威力+40%。
200078,生物碱,RocoData??,source=SKILL_CONF; desc=使用草系技能时，敌方获得2层<desc_id=1001>中毒</>。
200079,得寸进尺,RocoData??,source=SKILL_CONF; desc=0
200080,养分重吸收,RocoData??,source=SKILL_CONF; desc=回合结束时，回复3能量。
200081,诈死,RocoData??,source=SKILL_CONF; desc=自己力竭时，少损失1点魔力。
200082,木桶戏法,RocoData??,source=SKILL_CONF; desc=<desc_id=3009>离场</>后，更换入场的精灵以木桶状态登场。
200083,腐植循环,RocoData??,source=SKILL_CONF; desc=每回复1能量，同时回复5%生命。
200084,营养液泡,RocoData??,source=SKILL_CONF; desc=获得<desc_id=1012>增益</>时，额外获得层数+2。
200085,系统发育,RocoData??,source=SKILL_CONF; desc=获得能量或生命时，会将等量的能量或生命随机分配给场下的精灵。
200086,蛰伏,RocoData??,source=SKILL_CONF; desc=攻击生命小于自身的精灵时，威力提升50%。
200087,生长,RocoData??,source=SKILL_CONF; desc=回合结束时，回复12%生命。
200088,挺起胸脯,RocoData??,source=SKILL_CONF; desc=携带的能耗为1的技能，威力+50%。
200089,碰瓷,RocoData??,source=SKILL_CONF; desc=自己使用恶系技能后，敌方失去2能量。
200090,壮胆,RocoData??,source=SKILL_CONF; desc=队伍存在虫系精灵，自己获得双攻+50%。
200091,囤积,RocoData??,source=SKILL_CONF; desc=每有1能量，获得双防+10%。
200092,警惕,RocoData??,source=SKILL_CONF; desc=回合结束时，若自己能量为0则<desc_id=1003>脱离</>。
200093,起飞加速,RocoData??,source=SKILL_CONF; desc=本场战斗首次使用的技能获得<desc_id=1005>迅捷</>。
200094,保守派,RocoData??,source=SKILL_CONF; desc=总技能能耗小于4时，自己获得双防+80%。
200095,双向光速,RocoData??,source=SKILL_CONF; desc=在场时，所有回合结束时效果，触发次数+1。
200096,鼓气,RocoData??,source=SKILL_CONF; desc=使用能耗为3的技能时，获得攻防+20%。
200097,饱腹感,RocoData??,source=SKILL_CONF; desc=入场回复25%最大生命。
200098,共鸣,RocoData??,source=SKILL_CONF; desc=携带的「虫鸣」技能威力+20。
200099,不移,RocoData??,source=SKILL_CONF; desc=携带的无额外效果的攻击技能，威力+30%。
200100,石头大餐,RocoData??,source=SKILL_CONF; desc=能量不足时，消耗5%生命，代替1能量。
200101,质朴,RocoData??,source=SKILL_CONF; desc=技能能耗固定为5。
200102,地脉,RocoData??,source=SKILL_CONF; desc=初始能量为0，入场前己方精灵每放1次地系技能，回复3能量。
200103,刺肤,RocoData??,source=SKILL_CONF; desc=每受到1次攻击，对攻击自己的精灵造成50威力物理伤害。
200104,石天平,RocoData??,source=SKILL_CONF; desc=若使用技能能耗高于敌方，回合结束敌方失去能耗之差的能量。
200105,奔波命,RocoData??,source=SKILL_CONF; desc=使用防御技能后，回合结束时<desc_id=1003>脱离</>。
200106,观星,RocoData??,source=SKILL_CONF; desc=敌方每有1层<desc_id=1035>星陨印记</>，自己的地系技能威力+15%。
200107,浸润,RocoData??,source=SKILL_CONF; desc=使用水系技能后，全技能能耗-1。
200108,缩壳,RocoData??,source=SKILL_CONF; desc=携带的防御技能能耗-2。
200109,守护者,RocoData??,source=SKILL_CONF; desc=己方其他精灵每有1层<desc_id=1006>萌化</>，自己入场时全技能能耗-1。
200110,水翼推进,RocoData??,source=SKILL_CONF; desc=己方精灵每使用1次水系技能，自己入场时获得全技能能耗-1。
200111,溶解扩散,RocoData??,source=SKILL_CONF; desc=每携带1个毒系技能进入战斗，水系技能使敌方获得1层<desc_id=1001>中毒</>。
200112,倾轧,RocoData??,source=SKILL_CONF; desc=携带的技能受能耗变化效果的影响翻倍。
200113,对流,RocoData??,source=SKILL_CONF; desc=自己的能耗增加变为能耗降低；能耗降低变为能耗增加。
200114,洄游,RocoData??,source=SKILL_CONF; desc=每次进入<desc_id=1007>蓄力</>状态，获得全技能能耗永久-1。
200115,扩散侵蚀,RocoData??,source=SKILL_CONF; desc=使用水系技能后，敌方获得<desc_id=1001>中毒</>，获得层数等于<desc_id=1014>中毒印记</>层数的2倍。
200116,捉迷藏,RocoData??,source=SKILL_CONF; desc=使敌方获得<desc_id=1004>冻结</>时，也会使其获得全技能能耗+1。
200117,冰钻,RocoData??,source=SKILL_CONF; desc=敌方携带技能总能耗每有1点，自己攻击时威力+10%。
200118,打雪仗,RocoData??,source=SKILL_CONF; desc=初始能量为0，入场前己方精灵每放1次冰系技能，回复3能量。
200119,海象冰屋,RocoData??,source=SKILL_CONF; desc=每赋予一层<desc_id=1004>冻结</>，速度提升20%
200120,冻土,RocoData??,source=SKILL_CONF; desc=每携带1个冰系技能进入战斗，地系技能威力+10%。
200121,迟滞,RocoData??,source=SKILL_CONF; desc=在场时，敌方所有的技能能耗+2。
200122,加个雪球,RocoData??,source=SKILL_CONF; desc=使敌方获得<desc_id=1004>冻结</>时，也会使其获得2层<desc_id=1004>冻结</>。
200123,冰封,RocoData??,source=SKILL_CONF; desc=在场时，敌方全技能能耗+1。
200124,顺风,RocoData??,source=SKILL_CONF; desc=若先于敌方攻击，本次技能威力+50%。
200125,咔咔冲刺,RocoData??,source=SKILL_CONF; desc=若先于敌方行动，行动后获得<desc_id=3005>连击数</>+1。
200126,洁癖,RocoData??,source=SKILL_CONF; desc=<desc_id=3009>离场</>后，自己的<desc_id=1012>增益</>和<desc_id=1013>减益</>会被更换入场的精灵继承。
200127,先锋,RocoData??,source=SKILL_CONF; desc=进入战斗时，普通系技能变为翼系
200128,乘风连击,RocoData??,source=SKILL_CONF; desc=使用翼系技能后，获得<desc_id=3005>连击数</>+1。
200129,快锤,RocoData??,source=SKILL_CONF; desc=携带的能耗小于3的技能，获得<desc_id=1005>迅捷</>。
200130,回声定位,RocoData??,source=SKILL_CONF; desc=连续使用相同技能威力增加50。
200131,毒腺,RocoData??,source=SKILL_CONF; desc=使用能耗小于等于1的技能时，敌方获得4层<desc_id=1001>中毒</>。
200132,虫群鼓舞,RocoData??,source=SKILL_CONF; desc=队伍中每有1只其他的虫系精灵，自己入场时获得攻防速+10%。
200133,振奋虫心,RocoData??,source=SKILL_CONF; desc=主动击败敌方后，己方队伍获得5次随机<desc_id=1009>奉献</>。
200134,双刃,RocoData??,source=SKILL_CONF; desc=能量上限为0，技能可以使用2次。
200135,化茧,RocoData??,source=SKILL_CONF; desc=受到致命伤害时，获得1层<desc_id=1006>萌化</>，之后免疫此次伤害。
200136,花精灵,RocoData??,source=SKILL_CONF; desc=回合结束时，己方队伍获得1次随机<desc_id=1009>奉献</>。
200137,契约的形状,RocoData??,source=SKILL_CONF; desc=根据捕捉所用的咕噜球，入场时获得不同效果。
200138,坚韧铠甲,RocoData??,source=SKILL_CONF; desc=每受到1次攻击伤害，己方队伍获得1次随机<desc_id=1009>奉献</>。
200139,渴求,RocoData??,source=SKILL_CONF; desc=入场时获得50%<desc_id=1029>吸血</>。
200140,悲悯,RocoData??,source=SKILL_CONF; desc=己方队伍中每有1只力竭的精灵，自己获得双攻+30%。
200141,付给恶魔的赎价,RocoData??,source=SKILL_CONF; desc=击败敌方精灵时，敌方额外损失1点魔力。被敌方精灵击败时，自己额外损失1点魔力。
200142,暗流,RocoData??,source=SKILL_CONF; desc=和下一只入场的精灵交换生命百分比。
200143,嫁祸,RocoData??,source=SKILL_CONF; desc=自己每失去25%生命，连击数+2。
200144,障眼交易,RocoData??,source=SKILL_CONF; desc=回合结束时，交换双方本回合使用的技能的能耗。
200145,悬一线,RocoData??,source=SKILL_CONF; desc=首次受到致命伤害时，保留1生命值，眩晕敌方一回合。
200146,助燃,RocoData??,source=SKILL_CONF; desc=使用火系技能后，获得双攻+20%。
200147,散热,RocoData??,source=SKILL_CONF; desc=初始能量为0，入场前己方精灵每放1次火系技能，回复3能量。
200148,斗技,RocoData??,source=SKILL_CONF; desc=应对成功后，获得全技能威力永久+20。
200149,专注力,RocoData??,source=SKILL_CONF; desc=入场首回合，获得物攻+100%。
200150,灵魂灼伤,RocoData??,source=SKILL_CONF; desc=冰系技能使敌方获得4层<desc_id=1002>灼烧</>，火系技能使敌方获得2层<desc_id=1004>冻结</>。
200151,急性子,RocoData??,source=SKILL_CONF; desc=每次连击赋予敌方2层<desc_id=1002>灼烧</>。
200152,仁心,RocoData??,source=SKILL_CONF; desc=敌方受到<desc_id=1002>灼烧</>伤害时，自己回复等量生命。
200153,蒸汽膨胀,RocoData??,source=SKILL_CONF; desc=己方精灵每使用1次火系技能，自己入场时获得全技能威力+10。
200154,燃烧效率变更,RocoData??,source=SKILL_CONF; desc=火系攻击技能赋予2层<desc_id=1002>灼烧</>。
200155,小偷小摸,RocoData??,source=SKILL_CONF; desc=入场时偷取所有敌方精灵2能量。
200156,下黑手,RocoData??,source=SKILL_CONF; desc=敌方精灵<desc_id=3009>离场</>后，更换入场的精灵获得5层<desc_id=1001>中毒</>。
200157,惊吓,RocoData??,source=SKILL_CONF; desc=能量等于0的精灵，无法对自己造成伤害。
200158,毒蘑菇,RocoData??,source=SKILL_CONF; desc=回合结束时，偷取敌方场上所有精灵1能量。
200159,黑洞,RocoData??,source=SKILL_CONF; desc=每使用2次幻系技能，清空敌方精灵能量。
200160,搜刮,RocoData??,source=SKILL_CONF; desc=敌方每使用1次「聚能」技能或更换精灵，自己入场时获得魔攻+20%。
200161,做噩梦,RocoData??,source=SKILL_CONF; desc=敌方精灵<desc_id=3009>离场</>后，更换入场的精灵失去3能量。
200162,噼啪！,RocoData??,source=SKILL_CONF; desc=入场后首次行动，所选技能使用次数+1。
200163,快充,RocoData??,source=SKILL_CONF; desc=<desc_id=3009>离场</>时回复10能量。
200164,电流刺激,RocoData??,source=SKILL_CONF; desc=携带的攻击技能获得<desc_id=1010>迸发</>：威力+40。
200165,防过载保护,RocoData??,source=SKILL_CONF; desc=每次行动后<desc_id=1003>脱离</>。
200166,星地善良,RocoData??,source=SKILL_CONF; desc=回合结束时，若场上的己方精灵能量等于0，自己立即替换此精灵。
200167,生物电,RocoData??,source=SKILL_CONF; desc=携带的电系技能获得<desc_id=1010>迸发</>：能耗-2。
200168,自发电,RocoData??,source=SKILL_CONF; desc=在场下时回合结束时攻击提升10%；在场上时，回合结束时攻击降低30%。
200169,蓄电池,RocoData??,source=SKILL_CONF; desc=每入场1次，永久获得双攻+20%。
200170,盲拧,RocoData??,source=SKILL_CONF; desc=回合开始时，技能顺序打乱，4号位的技能能耗-4。
200171,贪心算法,RocoData??,source=SKILL_CONF; desc=1号位技能获得<desc_id=1033>传动</>1，且使用后使敌方获得6层<desc_id=1002>灼烧</>。
200172,定向精炼,RocoData??,source=SKILL_CONF; desc=己方精灵每使用1次防御技能，自己入场时机械系和地系技能威力+10%。
200173,暴食,RocoData??,source=SKILL_CONF; desc=携带的龙系技能获得<desc_id=1005>迅捷</>。
200174,嫉妒,RocoData??,source=SKILL_CONF; desc=<desc_id=1007>蓄力</>状态下，可以使用任一携带技能。
200175,贪婪,RocoData??,source=SKILL_CONF; desc=0
200176,傲慢,RocoData??,source=SKILL_CONF; desc=<desc_id=1007>蓄力</>技能获得50%吸血效果。
200177,慢热型,RocoData??,source=SKILL_CONF; desc=初始能量为0，入场前己方精灵每成功应对1次，回复5能量。
200178,身经百练,RocoData??,source=SKILL_CONF; desc=己方精灵每应对1次，自己入场时水系和武系技能威力+20%。
200179,间歇式训练,RocoData??,source=SKILL_CONF; desc=释放武系技能后，物攻永久提升20%，速度永久-10。
200180,威慑,RocoData??,source=SKILL_CONF; desc=<desc_id=1011>打断</>敌方时，被<desc_id=1011>打断</>的技能进入2回合冷却。
200181,拨浪鼓,RocoData??,source=SKILL_CONF; desc=己方精灵每使用1次状态技能，自己入场时毒系和萌系技能威力+10。
200182,无忧无虑,RocoData??,source=SKILL_CONF; desc=可获得的<desc_id=1006>萌化</>层数不受限制。
200183,自由飘,RocoData??,source=SKILL_CONF; desc=自己每有1层<desc_id=1006>萌化</>，获得<desc_id=3005>连击数</>+2。
200184,磁力,RocoData??,source=SKILL_CONF; desc=0
200185,毒牙,RocoData??,source=SKILL_CONF; desc=使敌方获得<desc_id=1001>中毒</>时，也会使其获得魔攻和魔防-40%。
200186,复方汤剂,RocoData??,source=SKILL_CONF; desc=回合结束时，<desc_id=1036>中毒效果</>触发次数+1。
200187,蚀刻,RocoData??,source=SKILL_CONF; desc=回合结束时，敌方每2层<desc_id=1001>中毒</>转化为1层<desc_id=1014>中毒印记</>。
200188,盲从,RocoData??,source=SKILL_CONF; desc=可以携带多个随机技能类技能，非幻系技能能耗-2。
200189,吸积盘,RocoData??,source=SKILL_CONF; desc=回合结束时，敌方获得2层<desc_id=1035>星陨印记</>。
200190,绝对客观,RocoData??,source=SKILL_CONF; desc=获得的增益和减益效果会让所有精灵获得。
200191,换人,已确认,特殊动作
200192,绒粉星光,RocoData??,source=SKILL_CONF; desc=攻击时，若敌方血脉是非本系的系别血脉，技能威力+100%。
200193,月光审判,RocoData??,source=SKILL_CONF; desc=攻击时，若敌方血脉是首领血脉，技能威力+100%。
200194,换上小皮球,RocoData??,source=SKILL_CONF; desc=能量=0时，换上小皮球。
200195,化茧,RocoData??,source=SKILL_CONF; desc=受到致命伤害时，获得1层<desc_id=1006>萌化</>，并免疫此次伤害。
200196,剧情被动,RocoData??,source=SKILL_CONF; desc=剧情被动，给自己一个无法上场。
200197,机械变式,RocoData??,source=SKILL_CONF; desc=自己携带的技能每回合位置变化时，该技能能耗-1。
200199,受身,RocoData??,source=SKILL_CONF; desc=防御技能应对成功时，速度永久+40。
200200,马步,RocoData??,source=SKILL_CONF; desc=状态技能应对成功时，获得10点能量。
200201,擒拿,RocoData??,source=SKILL_CONF; desc=攻击技能应对成功时，回复25%生命。
200202,茶多酚,RocoData??,source=SKILL_CONF; desc=<desc_id=3009>离场</>后，更换入场的精灵回复20%生命且免疫<desc_id=1008>寄生</>。
200203,煤渣草,RocoData??,source=SKILL_CONF; desc=在场时，所有<desc_id=1002>灼烧</>的衰减变为增长。
200204,侵蚀,RocoData??,source=SKILL_CONF; desc=敌方每有1层<desc_id=1036>中毒效果</>，自己获得<desc_id=3005>连击数</>+1。
200205,月牙雪糕,RocoData??,source=SKILL_CONF; desc=使用攻击技能时，敌方每层冻结视为1层额外<desc_id=1035>星陨印记</>。
200206,剧情被动,RocoData??,source=SKILL_CONF; desc=被钓的鱼，入场半血，并持续眩晕
200207,中毒,RocoData??,source=SKILL_CONF; desc=特殊场景AI用，入场中毒
200208,正位宝剑,RocoData??,source=SKILL_CONF; desc=仅可以使用1号位技能。
200209,无差别过滤,RocoData??,source=SKILL_CONF; desc=在场时，所有精灵<desc_id=3005>连击数</>固定为2。
200210,守望星,RocoData??,source=SKILL_CONF; desc=触发<desc_id=1035>星陨印记</>时仅消耗一半层数，仍造成满层伤害。
200211,飓风,RocoData??,source=SKILL_CONF; desc=对本精灵的技能，若其他翼系精灵携带相同技能，则获得<desc_id=1005>迅捷</>。被敌方精灵击败时，自己额外损失1点魔力。
200212,渗透,RocoData??,source=SKILL_CONF; desc=己方精灵每使用1次武系或地系技能，自己入场时获得攻防+5%。
200213,得寸进尺,RocoData??,source=SKILL_CONF; desc=天气为<desc_id=3008>雨天</>，或处于其他水系环境中时，获得双攻+100%。
200214,超聚能,RocoData??,source=SKILL_CONF; desc=<desc_id=1007>蓄力</>时，「聚能」变为<desc_id=3003>「积蓄」</>。
200215,多人宿舍,RocoData??,source=SKILL_CONF; desc=自己的能量可以超过能量上限。
200216,珊瑚骨,RocoData??,source=SKILL_CONF; desc=敌方精灵<desc_id=3009>离场</>时，自己获得全技能能耗-3。
200217,穹顶之下,RocoData??,source=SKILL_CONF; desc=使用攻击技能时，敌方所有印记变为<desc_id=1035>星陨</>。
200218,指挥家,RocoData??,source=SKILL_CONF; desc=应对成功后，永久获得双攻+20%。
200219,连续负荷,RocoData??,source=SKILL_CONF; desc=自己技能的<desc_id=1010>迸发</>效果延长1回合。
200220,稀兽花宝,RocoData??,source=SKILL_CONF; desc=根据自己的血脉，入场时获得不同效果。
200221,衡量,RocoData??,source=SKILL_CONF; desc=入场时，复制敌方的<desc_id=1012>增益</>。在场时，若敌方获得<desc_id=1012>增益</>自己也会获得。
200222,预警,RocoData??,source=SKILL_CONF; desc=若敌方技能足够击败自己，回合开始时自己获得速度+50。
200223,铃兰晚钟,RocoData??,source=SKILL_CONF; desc=首次入场时，失去自己一半的当前生命。
200224,消波块,RocoData??,source=SKILL_CONF; desc=每携带1个水系技能进入战斗，地系技能能耗-1。
200225,吟游之弦,RocoData??,source=SKILL_CONF; desc=赋予的<desc_id=3010>印记</>不会替换其他<desc_id=3010>印记</>，而是同时生效。
200226,海马头琴,RocoData??,source=SKILL_CONF; desc=每回合随机水系技能能耗-1。
200227,泛音列,RocoData??,source=SKILL_CONF; desc=使用状态技能后，敌方获得「聒噪」技能的效果，持续3回合。
200228,向心力,RocoData??,source=SKILL_CONF; desc=1号和2号位技能获得<desc_id=1033>传动</>1和威力+30。
200229,四轴机床,RocoData??,source=SKILL_CONF; desc=若释放的4号位技能为该精灵未使用过的技能，能耗-3。
200230,不朽,RocoData??,source=SKILL_CONF; desc=力竭3回合后复活。
200231,孤傲,RocoData??,source=SKILL_CONF; desc=敌方精灵<desc_id=3009>离场</>后，其<desc_id=1012>增益</>和<desc_id=1013>减益</>会被更换入场的精灵继承。
200232,逐魂鸟,RocoData??,source=SKILL_CONF; desc=能耗小于等于1的攻击技能，无法对自己造成伤害。
200233,吸灵,RocoData??,source=SKILL_CONF; desc=己方精灵力竭后，入场时继承其的除速度外最高的一项种族资质。
200234,翼轴,RocoData??,source=SKILL_CONF; desc=1号位技能获得<desc_id=1005>迅捷</>和<desc_id=1033>传动</>1。
200235,虚假宝箱,RocoData??,source=SKILL_CONF; desc=自己力竭时，敌方获得攻防+20%。
200236,腾挪,RocoData??,source=SKILL_CONF; desc=攻击技能应对1次后，回满状态，变为棋绮后。
200237,保卫,RocoData??,source=SKILL_CONF; desc=防御技能应对2次后，回满状态，变为棋绮后。
200238,好象坏象,RocoData??,source=SKILL_CONF; desc=状态技能应对1次后，回满状态，变为棋绮后。
200239,栗子壳,RocoData??,source=SKILL_CONF; desc=被攻击时，赋予敌方1层<desc_id=1019>棘刺印记</>。
200240,耐活王,RocoData??,source=SKILL_CONF; desc=敌方受到<desc_id=1036>中毒效果</>伤害时，自己回复等量生命。
200241,陨落,RocoData??,source=SKILL_CONF; desc=在场时，双方回合结束时触发的效果，触发次数-1。
200242,灰色肖像,RocoData??,source=SKILL_CONF; desc=攻击会使敌方已有的<desc_id=1013>减益</>层数+3。
200243,变形活画,RocoData??,source=SKILL_CONF; desc=攻击时，敌方每有1层<desc_id=1012>增益</>，本次技能威力+10%。
200244,图书守卫者,RocoData??,source=SKILL_CONF; desc=入场时，若自己魔力值为1，自己获得双攻+50%。
200245,构装契约者,RocoData??,source=SKILL_CONF; desc=入场时，若敌方魔力值为1，自己获得双防+50%。
200246,整点报时,RocoData??,source=SKILL_CONF; desc=回合末，若所有技能都在初始位置，<desc_id=1033>传动</>技能能耗永久-5。
200247,圣火骑士,RocoData??,source=SKILL_CONF; desc=应对成功后，下次攻击威力翻倍。
200248,思维之盾,RocoData??,source=SKILL_CONF; desc=应对成功后，下次行动技能能耗-5。
200249,野性感官,RocoData??,source=SKILL_CONF; desc=应对成功后，下次行动<desc_id=1020>先手</>+1。
200251,血型吸引,RocoData??,source=SKILL_CONF; desc=敌方每携带1种系别的技能，自己攻击时威力+10。
200252,留学生,RocoData??,source=SKILL_CONF; desc=自己全技能能耗+1，可以学习全部攻击技能。
200253,吉利丁片,RocoData??,source=SKILL_CONF; desc=<desc_id=3009>离场</>后，更换入场的精灵获得双防+20%且免疫<desc_id=1004>冻结</>。
200254,美拉德反应,RocoData??,source=SKILL_CONF; desc=<desc_id=3009>离场</>后，更换入场的精灵获得双攻+20%且免疫<desc_id=1002>灼烧</>。
200255,扫拖一体,RocoData??,source=SKILL_CONF; desc=回合结束时驱散敌方1层<desc_id=3010>印记</>，且驱散后己方队伍获得1次随机<desc_id=1009>奉献</>。
200256,特殊清洁场景,RocoData??,source=SKILL_CONF; desc=回合结束时偷取敌方1层<desc_id=3010>印记</>。
200257,恶魔的晚宴,RocoData??,source=SKILL_CONF; desc=主动击败敌方精灵时，自己获得双攻+50%。
200258,星地善良,RocoData??,source=SKILL_CONF; desc=若场上的己方精灵能量等于0，则自身立即替换此精灵。
200259,换上粉星星,RocoData??,source=SKILL_CONF; desc=能量=0时，换上粉星星。
200260,夜回犀牛,RocoData??,source=SKILL_CONF; desc=当精灵获得防御增益时，提高对应的攻击增益
200261,古齿帝牙,RocoData??,source=SKILL_CONF; desc=攻击应对成功时，赋予敌方3层冻结
200262,哨兵,RocoData??,source=SKILL_CONF; desc=回合开始时若敌方技能足够击败自己，自己获得速度+50，行动后<desc_id=1003>脱离</>。
200263,慈母鼠,RocoData??,source=SKILL_CONF; desc=每回合提升自身10%物防，速度-10。
200264,半朽蜜果灵,RocoData??,source=SKILL_CONF; desc=敌方失去能量时，自身回复等量能量
200265,上古战龙,RocoData??,source=SKILL_CONF; desc=应对成功时，下次技能无需蓄力
200266,麦香驼,RocoData??,source=SKILL_CONF; desc=免疫能耗小于等于2的技能伤害。
200267,涂鸦,RocoData??,source=SKILL_CONF; desc=使用非本系技能时威力+50%。
200268,绝对秩序,RocoData??,source=SKILL_CONF; desc=受到非敌方系别的技能攻击时伤害-50%。
